"","X","Gene.Name","D0.vs..D25.Log2.Fold.Change","D0.vs..D25.p.value","pval","log2fc","labels","sig"
"24647",30235,"C7orf33",-0.607780982,0.220435248,0.220435248,-0.607780982,"C7orf33","Not Sig"
"24648",5146,"LOC728095",-0.608119758,0.241473711,0.241473711,-0.608119758,"LOC728095","Not Sig"
"24649",7438,"LINC01088",-0.608178093,0.263083464,0.263083464,-0.608178093,"LINC01088","Not Sig"
"24650",31529,"LINC02459",-0.608178093,0.263083464,0.263083464,-0.608178093,"LINC02459","Not Sig"
"24651",1987,"DMKN",-0.608308842,0.214501639,0.214501639,-0.608308842,"DMKN","Not Sig"
"24652",60337,"MIR548BB",-0.608332883,0.281861456,0.281861456,-0.608332883,"MIR548BB","Not Sig"
"24653",17328,"OLFML1",-0.608500825,0.236071167,0.236071167,-0.608500825,"OLFML1","Not Sig"
"24654",13591,"FANCL",-0.608653123,0.196321618,0.196321618,-0.608653123,"FANCL","Not Sig"
"24655",54118,"OR2A14",-0.608714604,0.206362482,0.206362482,-0.608714604,"OR2A14","Not Sig"
"24656",46176,"OR52A1",-0.608721341,0.248780457,0.248780457,-0.608721341,"OR52A1","Not Sig"
"24657",65810,"AKR7A2P1",-0.608721341,0.248780457,0.248780457,-0.608721341,"AKR7A2P1","Not Sig"
"24658",25737,"ACP1",-0.608896272,0.197569862,0.197569862,-0.608896272,"ACP1","Not Sig"
"24659",26513,"ELF5",-0.608929313,0.216150276,0.216150276,-0.608929313,"ELF5","Not Sig"
"24660",44588,"MANCR",-0.609277859,0.287582782,0.287582782,-0.609277859,"MANCR","Not Sig"
"24661",52917,"IQCM",-0.609277859,0.287582782,0.287582782,-0.609277859,"IQCM","Not Sig"
"24662",5977,"LINC02378",-0.609513964,0.226053602,0.226053602,-0.609513964,"LINC02378","Not Sig"
"24663",20840,"RBFOX3",-0.609513964,0.226053602,0.226053602,-0.609513964,"RBFOX3","Not Sig"
"24664",39674,"SFRP5",-0.60956622,0.215765327,0.215765327,-0.60956622,"SFRP5","Not Sig"
"24665",61597,"KCNA4",-0.609610376,0.197423879,0.197423879,-0.609610376,"KCNA4","Not Sig"
"24666",1285,"HSPA4L",-0.609628262,0.192617965,0.192617965,-0.609628262,"HSPA4L","Not Sig"
"24667",37148,"RBM43",-0.609809962,0.204662884,0.204662884,-0.609809962,"RBM43","Not Sig"
"24668",13192,"CTAGE6",-0.609964816,0.633090103,0.633090103,-0.609964816,"CTAGE6","Not Sig"
"24669",21639,"LGALS9C",-0.609964816,0.633090103,0.633090103,-0.609964816,"LGALS9C","Not Sig"
"24670",66949,"KLRC2",-0.609964816,0.633090103,0.633090103,-0.609964816,"KLRC2","Not Sig"
"24671",2071,"LOC102724804",-0.610094945,0.249130449,0.249130449,-0.610094945,"LOC102724804","Not Sig"
"24672",63103,"LOC101929237",-0.610098507,0.232089527,0.232089527,-0.610098507,"LOC101929237","Not Sig"
"24673",70203,"EPG5",-0.610103572,0.197516796,0.197516796,-0.610103572,"EPG5","Not Sig"
"24674",2414,"RBM45",-0.610181962,0.197777278,0.197777278,-0.610181962,"RBM45","Not Sig"
"24675",24305,"LINC01902",-0.610382654,0.198830287,0.198830287,-0.610382654,"LINC01902","Not Sig"
"24676",44955,"MIR554",-0.610483573,0.252752666,0.252752666,-0.610483573,"MIR554","Not Sig"
"24677",6061,"RBAK",-0.610504322,0.214632669,0.214632669,-0.610504322,"RBAK","Not Sig"
"24678",57739,"RBAK-RBAKDN",-0.610504322,0.214632669,0.214632669,-0.610504322,"RBAK-RBAKDN","Not Sig"
"24679",2583,"CCDC80",-0.610889581,0.206260174,0.206260174,-0.610889581,"CCDC80","Not Sig"
"24680",7224,"C5orf30",-0.611001269,0.188526699,0.188526699,-0.611001269,"C5orf30","Not Sig"
"24681",55143,"DNAH10",-0.61102734,0.208476922,0.208476922,-0.61102734,"DNAH10","Not Sig"
"24682",63277,"LINC01074",-0.611178871,0.23532865,0.23532865,-0.611178871,"LINC01074","Not Sig"
"24683",15013,"MIR933",-0.611294319,0.189720071,0.189720071,-0.611294319,"MIR933","Not Sig"
"24684",45088,"MIR363",-0.611491107,0.2388998,0.2388998,-0.611491107,"MIR363","Not Sig"
"24685",41234,"CRB3",-0.611545716,0.211349716,0.211349716,-0.611545716,"CRB3","Not Sig"
"24686",23347,"CXCL1",-0.61155711,0.206455292,0.206455292,-0.61155711,"CXCL1","Not Sig"
"24687",26398,"C16orf54",-0.611727438,0.219003573,0.219003573,-0.611727438,"C16orf54","Not Sig"
"24688",32198,"LOC107984974",-0.611782836,0.233355345,0.233355345,-0.611782836,"LOC107984974","Not Sig"
"24689",74992,"PAX6-AS1",-0.611915625,0.198393651,0.198393651,-0.611915625,"PAX6-AS1","Not Sig"
"24690",15078,"C8A",-0.611928949,0.261902113,0.261902113,-0.611928949,"C8A","Not Sig"
"24691",13392,"OSGEPL1",-0.611944002,0.195765087,0.195765087,-0.611944002,"OSGEPL1","Not Sig"
"24692",38114,"OSGEPL1-AS1",-0.611944002,0.195765087,0.195765087,-0.611944002,"OSGEPL1-AS1","Not Sig"
"24693",69835,"HPDL",-0.611988136,0.211041126,0.211041126,-0.611988136,"HPDL","Not Sig"
"24694",16548,"MIR375",-0.612150269,0.199031807,0.199031807,-0.612150269,"MIR375","Not Sig"
"24695",65198,"HIST1H4D",-0.612277518,0.212684649,0.212684649,-0.612277518,"HIST1H4D","Not Sig"
"24696",4428,"TIMM9",-0.612328508,0.20185699,0.20185699,-0.612328508,"TIMM9","Not Sig"
"24697",34411,"NOXRED1",-0.61240495,0.266779306,0.266779306,-0.61240495,"NOXRED1","Not Sig"
"24698",28931,"SHISA5",-0.612454838,0.199848575,0.199848575,-0.612454838,"SHISA5","Not Sig"
"24699",58235,"DUSP27",-0.61255337,0.231081826,0.231081826,-0.61255337,"DUSP27","Not Sig"
"24700",15090,"NEK1",-0.612568676,0.192971867,0.192971867,-0.612568676,"NEK1","Not Sig"
"24701",8597,"BBS7",-0.612727464,0.188441833,0.188441833,-0.612727464,"BBS7","Not Sig"
"24702",43566,"EBAG9",-0.612794101,0.186958181,0.186958181,-0.612794101,"EBAG9","Not Sig"
"24703",19440,"RLN2",-0.612830158,0.271224572,0.271224572,-0.612830158,"RLN2","Not Sig"
"24704",27130,"FAM49A",-0.612890654,0.1925415,0.1925415,-0.612890654,"FAM49A","Not Sig"
"24705",12832,"LINC02219",-0.613197071,0.221856313,0.221856313,-0.613197071,"LINC02219","Not Sig"
"24706",11988,"MIR103A2",-0.613212292,0.260728014,0.260728014,-0.613212292,"MIR103A2","Not Sig"
"24707",74466,"A4GNT",-0.613212292,0.260728014,0.260728014,-0.613212292,"A4GNT","Not Sig"
"24708",37586,"NALCN-AS1",-0.61355758,0.245584087,0.245584087,-0.61355758,"NALCN-AS1","Not Sig"
"24709",73328,"RARS",-0.613577603,0.201255882,0.201255882,-0.613577603,"RARS","Not Sig"
"24710",12213,"ZCWPW2",-0.613755729,0.188373075,0.188373075,-0.613755729,"ZCWPW2","Not Sig"
"24711",545,"BMPR1B",-0.613808959,0.209028761,0.209028761,-0.613808959,"BMPR1B","Not Sig"
"24712",68186,"MIR4735",-0.613871108,0.250085769,0.250085769,-0.613871108,"MIR4735","Not Sig"
"24713",13977,"SP8",-0.613900756,0.191159245,0.191159245,-0.613900756,"SP8","Not Sig"
"24714",51130,"DBT",-0.614104391,0.191497621,0.191497621,-0.614104391,"DBT","Not Sig"
"24715",29235,"RNVU1-14",-0.614157064,0.24217516,0.24217516,-0.614157064,"RNVU1-14","Not Sig"
"24716",37525,"LOC101929064",-0.614157064,0.24217516,0.24217516,-0.614157064,"LOC101929064","Not Sig"
"24717",56904,"MIR3929",-0.614157064,0.24217516,0.24217516,-0.614157064,"MIR3929","Not Sig"
"24718",69415,"LOC440982",-0.614295612,0.192009196,0.192009196,-0.614295612,"LOC440982","Not Sig"
"24719",13240,"TMOD1",-0.614328725,0.204679823,0.204679823,-0.614328725,"TMOD1","Not Sig"
"24720",18537,"LINC01594",-0.614659634,0.250313752,0.250313752,-0.614659634,"LINC01594","Not Sig"
"24721",41828,"SNORA74A",-0.614659634,0.250313752,0.250313752,-0.614659634,"SNORA74A","Not Sig"
"24722",3514,"SLC26A5",-0.614881635,0.238414186,0.238414186,-0.614881635,"SLC26A5","Not Sig"
"24723",12885,"GHSR",-0.615008422,0.201134127,0.201134127,-0.615008422,"GHSR","Not Sig"
"24724",12241,"TBC1D22B",-0.615025808,0.199224011,0.199224011,-0.615025808,"TBC1D22B","Not Sig"
"24725",6302,"HNF1B",-0.615083935,0.214904873,0.214904873,-0.615083935,"HNF1B","Not Sig"
"24726",770,"EPHA10",-0.615225501,0.202954762,0.202954762,-0.615225501,"EPHA10","Not Sig"
"24727",19560,"CENPC",-0.615229777,0.187569518,0.187569518,-0.615229777,"CENPC","Not Sig"
"24728",17033,"TEX15",-0.615489018,0.201421102,0.201421102,-0.615489018,"TEX15","Not Sig"
"24729",10756,"LINC01364",-0.615620358,0.233984832,0.233984832,-0.615620358,"LINC01364","Not Sig"
"24730",11550,"VSNL1",-0.615689245,0.187072855,0.187072855,-0.615689245,"VSNL1","Not Sig"
"24731",1007,"CFLAR",-0.615739981,0.206914356,0.206914356,-0.615739981,"CFLAR","Not Sig"
"24732",7910,"TM4SF1-AS1",-0.615775003,0.224725665,0.224725665,-0.615775003,"TM4SF1-AS1","Not Sig"
"24733",42238,"PACRG-AS1",-0.615919904,0.228254578,0.228254578,-0.615919904,"PACRG-AS1","Not Sig"
"24734",23909,"CCNB1",-0.616009882,0.192152793,0.192152793,-0.616009882,"CCNB1","Not Sig"
"24735",68782,"PRSS12",-0.616374598,0.192341457,0.192341457,-0.616374598,"PRSS12","Not Sig"
"24736",66137,"LHFPL5",-0.617066327,0.219452108,0.219452108,-0.617066327,"LHFPL5","Not Sig"
"24737",61337,"LOC100287467",-0.61710921,0.187369566,0.187369566,-0.61710921,"LOC100287467","Not Sig"
"24738",10923,"VASH1-AS1",-0.617412793,0.21257328,0.21257328,-0.617412793,"VASH1-AS1","Not Sig"
"24739",26937,"EVX1",-0.617531877,0.204685616,0.204685616,-0.617531877,"EVX1","Not Sig"
"24740",2460,"KCNK5",-0.617633614,0.194129594,0.194129594,-0.617633614,"KCNK5","Not Sig"
"24741",5884,"LOC100288728",-0.61773847,0.343028854,0.343028854,-0.61773847,"LOC100288728","Not Sig"
"24742",8379,"PLG",-0.61773847,0.343028854,0.343028854,-0.61773847,"PLG","Not Sig"
"24743",29453,"KRTAP4-9",-0.61773847,0.343028854,0.343028854,-0.61773847,"KRTAP4-9","Not Sig"
"24744",848,"RBFOX2",-0.617837857,0.206941847,0.206941847,-0.617837857,"RBFOX2","Not Sig"
"24745",12300,"ADIRF",-0.618027109,0.194421578,0.194421578,-0.618027109,"ADIRF","Not Sig"
"24746",25251,"MAT2B",-0.618070078,0.186045338,0.186045338,-0.618070078,"MAT2B","Not Sig"
"24747",22867,"CCZ1P-OR7E38P",-0.618156227,0.204678362,0.204678362,-0.618156227,"CCZ1P-OR7E38P","Not Sig"
"24748",38644,"CZ1P-ASNS",-0.618156227,0.204678362,0.204678362,-0.618156227,"CZ1P-ASNS","Not Sig"
"24749",23395,"SUSD5",-0.618255939,0.204671931,0.204671931,-0.618255939,"SUSD5","Not Sig"
"24750",5332,"WDR72",-0.618614645,0.291735368,0.291735368,-0.618614645,"WDR72","Not Sig"
"24751",285,"ERVV-1",-0.618749665,0.296792312,0.296792312,-0.618749665,"ERVV-1","Not Sig"
"24752",30412,"TMEM156",-0.618749665,0.296792312,0.296792312,-0.618749665,"TMEM156","Not Sig"
"24753",41438,"ASB11",-0.618749665,0.296792312,0.296792312,-0.618749665,"ASB11","Not Sig"
"24754",58692,"TNRC6C",-0.618865444,0.301211297,0.301211297,-0.618865444,"TNRC6C","Not Sig"
"24755",3501,"PTH",-0.619053679,0.264103656,0.264103656,-0.619053679,"PTH","Not Sig"
"24756",3984,"FAM20A",-0.619053679,0.264103656,0.264103656,-0.619053679,"FAM20A","Not Sig"
"24757",67973,"LOC100506142",-0.619053679,0.264103656,0.264103656,-0.619053679,"LOC100506142","Not Sig"
"24758",7187,"NECAB1",-0.619203464,0.193111502,0.193111502,-0.619203464,"NECAB1","Not Sig"
"24759",1494,"OAS1",-0.619317404,0.24685987,0.24685987,-0.619317404,"OAS1","Not Sig"
"24760",15031,"PDCL3P4",-0.619317404,0.24685987,0.24685987,-0.619317404,"PDCL3P4","Not Sig"
"24761",24927,"TBC1D21",-0.619317404,0.24685987,0.24685987,-0.619317404,"TBC1D21","Not Sig"
"24762",1737,"MIR1298",-0.619367663,0.251469542,0.251469542,-0.619367663,"MIR1298","Not Sig"
"24763",48977,"MIR4473",-0.619367663,0.251469542,0.251469542,-0.619367663,"MIR4473","Not Sig"
"24764",31587,"LYRM7",-0.619414307,0.184653613,0.184653613,-0.619414307,"LYRM7","Not Sig"
"24765",15244,"LYPD1",-0.619423921,0.188546354,0.188546354,-0.619423921,"LYPD1","Not Sig"
"24766",1895,"SLC26A7",-0.61945509,0.247547124,0.247547124,-0.61945509,"SLC26A7","Not Sig"
"24767",32263,"TUSC7",-0.61945509,0.247547124,0.247547124,-0.61945509,"TUSC7","Not Sig"
"24768",65911,"TCAM1P",-0.61945509,0.247547124,0.247547124,-0.61945509,"TCAM1P","Not Sig"
"24769",23313,"MIR4490",-0.619493347,0.251560867,0.251560867,-0.619493347,"MIR4490","Not Sig"
"24770",44555,"HRG",-0.619493347,0.251560867,0.251560867,-0.619493347,"HRG","Not Sig"
"24771",74478,"LOC101927908",-0.619493347,0.251560867,0.251560867,-0.619493347,"LOC101927908","Not Sig"
"24772",42385,"PNLIPRP2",-0.619645104,0.22136525,0.22136525,-0.619645104,"PNLIPRP2","Not Sig"
"24773",29777,"MIR184",-0.619669392,0.225150647,0.225150647,-0.619669392,"MIR184","Not Sig"
"24774",17007,"LOC101928335",-0.619713419,0.223925019,0.223925019,-0.619713419,"LOC101928335","Not Sig"
"24775",59919,"SNORD22",-0.619831985,0.210967057,0.210967057,-0.619831985,"SNORD22","Not Sig"
"24776",21307,"TMEM31",-0.619924274,0.212684649,0.212684649,-0.619924274,"TMEM31","Not Sig"
"24777",15378,"GASK1B",-0.619989733,0.206969852,0.206969852,-0.619989733,"GASK1B","Not Sig"
"24778",19177,"ANKRD33",-0.620027566,0.204683773,0.204683773,-0.620027566,"ANKRD33","Not Sig"
"24779",645,"SIGIRR",-0.620043824,0.200779634,0.200779634,-0.620043824,"SIGIRR","Not Sig"
"24780",11234,"HIST1H2AC",-0.620176704,0.190614771,0.190614771,-0.620176704,"HIST1H2AC","Not Sig"
"24781",37569,"UTP20",-0.620198136,0.191026762,0.191026762,-0.620198136,"UTP20","Not Sig"
"24782",1087,"CDH10",-0.620228551,0.189840101,0.189840101,-0.620228551,"CDH10","Not Sig"
"24783",5716,"ENPP1",-0.620257591,0.185867337,0.185867337,-0.620257591,"ENPP1","Not Sig"
"24784",13083,"C8orf37-AS1",-0.620271286,0.184976052,0.184976052,-0.620271286,"C8orf37-AS1","Not Sig"
"24785",24550,"SLC44A1",-0.620832434,0.185932461,0.185932461,-0.620832434,"SLC44A1","Not Sig"
"24786",74328,"DLX6",-0.62093313,0.186863648,0.186863648,-0.62093313,"DLX6","Not Sig"
"24787",1046,"HMOX2",-0.621471103,0.196297966,0.196297966,-0.621471103,"HMOX2","Not Sig"
"24788",2545,"DSE",-0.621549548,0.184451801,0.184451801,-0.621549548,"DSE","Not Sig"
"24789",43064,"DUOX2",-0.621867875,0.202784762,0.202784762,-0.621867875,"DUOX2","Not Sig"
"24790",38144,"ARHGAP27P2",-0.621890734,0.200857041,0.200857041,-0.621890734,"ARHGAP27P2","Not Sig"
"24791",28009,"MYC",-0.622338003,0.185736794,0.185736794,-0.622338003,"MYC","Not Sig"
"24792",11585,"IFNLR1",-0.622424076,0.204682033,0.204682033,-0.622424076,"IFNLR1","Not Sig"
"24793",7746,"SRD5A2",-0.622714603,0.207578529,0.207578529,-0.622714603,"SRD5A2","Not Sig"
"24794",24489,"PRR15L",-0.622830657,0.217085292,0.217085292,-0.622830657,"PRR15L","Not Sig"
"24795",2557,"TSEN15",-0.622877143,0.193269477,0.193269477,-0.622877143,"TSEN15","Not Sig"
"24796",35360,"PIP4P2",-0.622983638,0.185378653,0.185378653,-0.622983638,"PIP4P2","Not Sig"
"24797",3348,"KCNMB1",-0.623028057,0.217944243,0.217944243,-0.623028057,"KCNMB1","Not Sig"
"24798",22908,"PPP3R2",-0.623178283,0.218666533,0.218666533,-0.623178283,"PPP3R2","Not Sig"
"24799",13975,"HERC5",-0.623520678,0.188476632,0.188476632,-0.623520678,"HERC5","Not Sig"
"24800",4603,"GSN",-0.623989696,0.190086554,0.190086554,-0.623989696,"GSN","Not Sig"
"24801",63709,"TMEM14C",-0.624080459,0.185434782,0.185434782,-0.624080459,"TMEM14C","Not Sig"
"24802",13251,"SPATA1",-0.624085488,0.181978477,0.181978477,-0.624085488,"SPATA1","Not Sig"
"24803",37984,"BTN2A3P",-0.62411523,0.202560456,0.202560456,-0.62411523,"BTN2A3P","Not Sig"
"24804",41282,"LINC01100",-0.624136764,0.237587087,0.237587087,-0.624136764,"LINC01100","Not Sig"
"24805",42827,"LINC01878",-0.624136764,0.237587087,0.237587087,-0.624136764,"LINC01878","Not Sig"
"24806",44712,"RNF113B",-0.624136764,0.237587087,0.237587087,-0.624136764,"RNF113B","Not Sig"
"24807",4631,"SLFNL1",-0.624247366,0.198146011,0.198146011,-0.624247366,"SLFNL1","Not Sig"
"24808",11026,"LINC00892",-0.624285313,0.233570191,0.233570191,-0.624285313,"LINC00892","Not Sig"
"24809",65405,"CLTRN",-0.624285313,0.233570191,0.233570191,-0.624285313,"CLTRN","Not Sig"
"24810",57784,"C8orf37",-0.624355599,0.182743042,0.182743042,-0.624355599,"C8orf37","Not Sig"
"24811",22936,"RBMX",-0.624365151,0.190485906,0.190485906,-0.624365151,"RBMX","Not Sig"
"24812",28158,"MIR548A2",-0.624446074,0.22930097,0.22930097,-0.624446074,"MIR548A2","Not Sig"
"24813",5722,"SEM1",-0.624620619,0.235901329,0.235901329,-0.624620619,"SEM1","Not Sig"
"24814",56362,"MIR561",-0.624620619,0.235901329,0.235901329,-0.624620619,"MIR561","Not Sig"
"24815",68058,"MIR3924",-0.624620619,0.235901329,0.235901329,-0.624620619,"MIR3924","Not Sig"
"24816",52658,"KDF1",-0.624622505,0.202285185,0.202285185,-0.624622505,"KDF1","Not Sig"
"24817",40111,"PDK4",-0.624662952,0.188377947,0.188377947,-0.624662952,"PDK4","Not Sig"
"24818",17915,"WDR89",-0.624782645,0.182212172,0.182212172,-0.624782645,"WDR89","Not Sig"
"24819",33019,"MIR12118",-0.624979339,0.20467975,0.20467975,-0.624979339,"MIR12118","Not Sig"
"24820",10256,"BBOX1-AS1",-0.625018816,0.244382063,0.244382063,-0.625018816,"BBOX1-AS1","Not Sig"
"24821",5353,"LOC728158",-0.625247299,0.239647919,0.239647919,-0.625247299,"LOC728158","Not Sig"
"24822",25943,"MIR5583-1",-0.625247299,0.239647919,0.239647919,-0.625247299,"MIR5583-1","Not Sig"
"24823",52031,"C22orf42",-0.625247299,0.239647919,0.239647919,-0.625247299,"C22orf42","Not Sig"
"24824",62404,"MIR583",-0.625247299,0.239647919,0.239647919,-0.625247299,"MIR583","Not Sig"
"24825",34919,"DNAH5",-0.625519575,0.210503111,0.210503111,-0.625519575,"DNAH5","Not Sig"
"24826",38838,"LINC01055",-0.625779072,0.264623644,0.264623644,-0.625779072,"LINC01055","Not Sig"
"24827",17377,"SPATA8",-0.625909171,0.210869109,0.210869109,-0.625909171,"SPATA8","Not Sig"
"24828",12291,"LINC02291",-0.626441132,0.271585804,0.271585804,-0.626441132,"LINC02291","Not Sig"
"24829",9175,"CBWD2",-0.626836958,0.266479134,0.266479134,-0.626836958,"CBWD2","Not Sig"
"24830",14269,"PCDH9-AS4",-0.626836958,0.266479134,0.266479134,-0.626836958,"PCDH9-AS4","Not Sig"
"24831",26739,"LINC01195",-0.626836958,0.266479134,0.266479134,-0.626836958,"LINC01195","Not Sig"
"24832",19066,"MT1F",-0.627176758,0.199745461,0.199745461,-0.627176758,"MT1F","Not Sig"
"24833",72528,"TM4SF1",-0.627309538,0.216163067,0.216163067,-0.627309538,"TM4SF1","Not Sig"
"24834",3790,"AIG1",-0.627565578,0.17930666,0.17930666,-0.627565578,"AIG1","Not Sig"
"24835",45976,"LINC01248",-0.627757238,0.18078143,0.18078143,-0.627757238,"LINC01248","Not Sig"
"24836",2483,"TTC14",-0.627759632,0.185106297,0.185106297,-0.627759632,"TTC14","Not Sig"
"24837",6889,"ZNF281",-0.627843796,0.178719558,0.178719558,-0.627843796,"ZNF281","Not Sig"
"24838",22562,"CTH",-0.628019912,0.177973831,0.177973831,-0.628019912,"CTH","Not Sig"
"24839",13090,"SP140",-0.628313954,0.222105231,0.222105231,-0.628313954,"SP140","Not Sig"
"24840",30292,"SAA2",-0.628409786,0.301422424,0.301422424,-0.628409786,"SAA2","Not Sig"
"24841",33384,"SAA2-SAA4",-0.628409786,0.301422424,0.301422424,-0.628409786,"SAA2-SAA4","Not Sig"
"24842",9838,"LOC101927100",-0.628411449,0.202511837,0.202511837,-0.628411449,"LOC101927100","Not Sig"
"24843",4554,"ZBED9",-0.628475209,0.204645704,0.204645704,-0.628475209,"ZBED9","Not Sig"
"24844",22988,"GLUD2",-0.628475209,0.204645704,0.204645704,-0.628475209,"GLUD2","Not Sig"
"24845",7939,"STK11IP",-0.628599081,0.185157629,0.185157629,-0.628599081,"STK11IP","Not Sig"
"24846",6687,"TENM3-AS1",-0.628609863,0.179346328,0.179346328,-0.628609863,"TENM3-AS1","Not Sig"
"24847",27787,"MIR30C2",-0.628612226,0.232196642,0.232196642,-0.628612226,"MIR30C2","Not Sig"
"24848",16759,"LMOD3",-0.628933784,0.238414186,0.238414186,-0.628933784,"LMOD3","Not Sig"
"24849",32351,"SLC22A14",-0.628933784,0.238414186,0.238414186,-0.628933784,"SLC22A14","Not Sig"
"24850",49396,"LOC729681",-0.629099784,0.210967057,0.210967057,-0.629099784,"LOC729681","Not Sig"
"24851",36280,"LBX1-AS1",-0.629229647,0.19710462,0.19710462,-0.629229647,"LBX1-AS1","Not Sig"
"24852",10493,"GNG5",-0.629527114,0.179307663,0.179307663,-0.629527114,"GNG5","Not Sig"
"24853",39160,"STAB2",-0.629658592,0.229936948,0.229936948,-0.629658592,"STAB2","Not Sig"
"24854",67342,"MIR708",-0.629828718,0.207975514,0.207975514,-0.629828718,"MIR708","Not Sig"
"24855",70038,"MIR550A1",-0.629966051,0.290360905,0.290360905,-0.629966051,"MIR550A1","Not Sig"
"24856",36246,"FHL5",-0.630069065,0.225273855,0.225273855,-0.630069065,"FHL5","Not Sig"
"24857",70995,"LOC101926968",-0.630228278,0.185127627,0.185127627,-0.630228278,"LOC101926968","Not Sig"
"24858",2651,"LINC01250",-0.630386329,0.219191191,0.219191191,-0.630386329,"LINC01250","Not Sig"
"24859",68986,"POU6F2-AS1",-0.630517513,0.250085769,0.250085769,-0.630517513,"POU6F2-AS1","Not Sig"
"24860",20380,"DSCC1",-0.630601441,0.185106297,0.185106297,-0.630601441,"DSCC1","Not Sig"
"24861",14297,"CCDC198",-0.631009463,0.245584087,0.245584087,-0.631009463,"CCDC198","Not Sig"
"24862",28364,"FIGLA",-0.631015928,0.210417576,0.210417576,-0.631015928,"FIGLA","Not Sig"
"24863",59858,"SPTBN2",-0.631015928,0.210417576,0.210417576,-0.631015928,"SPTBN2","Not Sig"
"24864",10061,"KYAT3",-0.631108017,0.174904312,0.174904312,-0.631108017,"KYAT3","Not Sig"
"24865",26410,"RBMXL1",-0.631108017,0.174904312,0.174904312,-0.631108017,"RBMXL1","Not Sig"
"24866",58308,"GRM7",-0.631214942,0.185361207,0.185361207,-0.631214942,"GRM7","Not Sig"
"24867",1247,"GBA3",-0.631358048,0.216388307,0.216388307,-0.631358048,"GBA3","Not Sig"
"24868",71770,"METTL2B",-0.631526525,0.192946806,0.192946806,-0.631526525,"METTL2B","Not Sig"
"24869",30319,"OR2A2",-0.631551566,0.24072596,0.24072596,-0.631551566,"OR2A2","Not Sig"
"24870",8082,"COL12A1",-0.63169549,0.178483145,0.178483145,-0.63169549,"COL12A1","Not Sig"
"24871",29138,"ZP3",-0.631707024,0.194701243,0.194701243,-0.631707024,"ZP3","Not Sig"
"24872",10232,"HFE",-0.631725272,0.225150647,0.225150647,-0.631725272,"HFE","Not Sig"
"24873",2607,"DEPDC4",-0.632062837,0.175487298,0.175487298,-0.632062837,"DEPDC4","Not Sig"
"24874",2771,"BHLHE40",-0.632063357,0.176498698,0.176498698,-0.632063357,"BHLHE40","Not Sig"
"24875",37842,"CFTR-AS1",-0.632117903,0.22136525,0.22136525,-0.632117903,"CFTR-AS1","Not Sig"
"24876",63421,"LOC285097",-0.632151904,0.249661542,0.249661542,-0.632151904,"LOC285097","Not Sig"
"24877",14829,"LOC105376805",-0.632408741,0.211067797,0.211067797,-0.632408741,"LOC105376805","Not Sig"
"24878",15072,"TICAM2",-0.632704878,0.193891643,0.193891643,-0.632704878,"TICAM2","Not Sig"
"24879",32993,"LINC00430",-0.632820395,0.244388814,0.244388814,-0.632820395,"LINC00430","Not Sig"
"24880",43026,"LINC01720",-0.632820395,0.244388814,0.244388814,-0.632820395,"LINC01720","Not Sig"
"24881",74617,"HIST1H1A",-0.633073595,0.211387936,0.211387936,-0.633073595,"HIST1H1A","Not Sig"
"24882",27446,"SCYL2",-0.633375968,0.174216444,0.174216444,-0.633375968,"SCYL2","Not Sig"
"24883",28984,"SNORD72",-0.633434353,0.208024144,0.208024144,-0.633434353,"SNORD72","Not Sig"
"24884",27806,"LINC01182",-0.633472011,0.183087752,0.183087752,-0.633472011,"LINC01182","Not Sig"
"24885",21156,"KIAA1324L",-0.63356934,0.261902113,0.261902113,-0.63356934,"KIAA1324L","Not Sig"
"24886",61343,"MIR548AE1",-0.634003673,0.228695354,0.228695354,-0.634003673,"MIR548AE1","Not Sig"
"24887",16295,"RGS22",-0.634115788,0.184703529,0.184703529,-0.634115788,"RGS22","Not Sig"
"24888",13001,"PLEKHG3",-0.634146372,0.180832105,0.180832105,-0.634146372,"PLEKHG3","Not Sig"
"24889",5849,"NKX3-1",-0.634213013,0.185538171,0.185538171,-0.634213013,"NKX3-1","Not Sig"
"24890",1110,"ZNF619",-0.634221067,0.219467863,0.219467863,-0.634221067,"ZNF619","Not Sig"
"24891",2292,"CSNK1G3",-0.634414196,0.256527268,0.256527268,-0.634414196,"CSNK1G3","Not Sig"
"24892",75043,"LOC102723885",-0.634438612,0.199745461,0.199745461,-0.634438612,"LOC102723885","Not Sig"
"24893",40971,"LOC112268140",-0.634462717,0.175542877,0.175542877,-0.634462717,"LOC112268140","Not Sig"
"24894",58910,"LOC101927437",-0.634930133,0.18106901,0.18106901,-0.634930133,"LOC101927437","Not Sig"
"24895",53987,"RPS7",-0.634949167,0.182054233,0.182054233,-0.634949167,"RPS7","Not Sig"
"24896",24505,"TRPC6",-0.63512412,0.178405811,0.178405811,-0.63512412,"TRPC6","Not Sig"
"24897",14812,"ANXA11",-0.635156328,0.178923534,0.178923534,-0.635156328,"ANXA11","Not Sig"
"24898",50982,"LOC102724450",-0.635526046,0.185857446,0.185857446,-0.635526046,"LOC102724450","Not Sig"
"24899",55449,"SLC2A12",-0.635572459,0.182426647,0.182426647,-0.635572459,"SLC2A12","Not Sig"
"24900",35651,"VAV3",-0.635718818,0.178203083,0.178203083,-0.635718818,"VAV3","Not Sig"
"24901",45031,"BTG1",-0.635751035,0.171401536,0.171401536,-0.635751035,"BTG1","Not Sig"
