"","X","Gene.Name","D0.vs..D45.Log2.Fold.Change","D0.vs..D45.p.value","pval","log2fc","labels","sig"
"22561",54544,"LCE1E",0.380825309,0.517047334,0.517047334,0.380825309,"LCE1E","Not Sig"
"22562",54545,"TTLL12",-0.310361084,0.517056977,0.517056977,-0.310361084,"TTLL12","Not Sig"
"22563",54549,"LOC101929529",0.364945133,0.517344716,0.517344716,0.364945133,"LOC101929529","Not Sig"
"22564",54550,"IQCM",0.364945133,0.517344716,0.517344716,0.364945133,"IQCM","Not Sig"
"22565",54552,"APH1A",-0.318635027,0.517432447,0.517432447,-0.318635027,"APH1A","Not Sig"
"22566",54556,"ZSCAN26",-0.333515275,0.517806494,0.517806494,-0.333515275,"ZSCAN26","Not Sig"
"22567",54560,"HGS",-0.313865957,0.517816022,0.517816022,-0.313865957,"HGS","Not Sig"
"22568",54561,"BAG3",-0.30945193,0.517935228,0.517935228,-0.30945193,"BAG3","Not Sig"
"22569",54566,"OR9Q1",0.337751108,0.518059152,0.518059152,0.337751108,"OR9Q1","Not Sig"
"22570",54567,"LOC105371703",-0.425788897,0.518182082,0.518182082,-0.425788897,"LOC105371703","Not Sig"
"22571",54568,"LOC102723427",-0.395528098,0.518182082,0.518182082,-0.395528098,"LOC102723427","Not Sig"
"22572",54569,"GALNT16",-0.308769078,0.518191874,0.518191874,-0.308769078,"GALNT16","Not Sig"
"22573",54573,"SNX33",-0.310643093,0.518356506,0.518356506,-0.310643093,"SNX33","Not Sig"
"22574",54576,"CCDC74A",-0.32289589,0.51855453,0.51855453,-0.32289589,"CCDC74A","Not Sig"
"22575",54578,"SNORD49A",0.307688304,0.51857241,0.51857241,0.307688304,"SNORD49A","Not Sig"
"22576",54579,"XDH",0.348716216,0.518650129,0.518650129,0.348716216,"XDH","Not Sig"
"22577",54580,"GZMB",-0.335777561,0.518650129,0.518650129,-0.335777561,"GZMB","Not Sig"
"22578",54585,"ACADSB",-0.310372296,0.518773497,0.518773497,-0.310372296,"ACADSB","Not Sig"
"22579",54588,"IL31RA",0.3567502,0.518967033,0.518967033,0.3567502,"IL31RA","Not Sig"
"22580",54589,"MAGEA10",0.3567502,0.518967033,0.518967033,0.3567502,"MAGEA10","Not Sig"
"22581",54595,"MAGEA10-MAGEA5",0.346194656,0.518967033,0.518967033,0.346194656,"MAGEA10-MAGEA5","Not Sig"
"22582",54598,"PIGU",-0.308689309,0.519036193,0.519036193,-0.308689309,"PIGU","Not Sig"
"22583",54599,"IL6R",-0.326891846,0.519206211,0.519206211,-0.326891846,"IL6R","Not Sig"
"22584",54600,"BTLA",0.405774767,0.519231396,0.519231396,0.405774767,"BTLA","Not Sig"
"22585",54601,"LINC02388",0.405774767,0.519231396,0.519231396,0.405774767,"LINC02388","Not Sig"
"22586",54602,"OR1K1",-0.38427113,0.519231396,0.519231396,-0.38427113,"OR1K1","Not Sig"
"22587",54603,"ANTXRLP1",-0.362953421,0.519231396,0.519231396,-0.362953421,"ANTXRLP1","Not Sig"
"22588",54606,"ARPC1A",0.312387414,0.519252615,0.519252615,0.312387414,"ARPC1A","Not Sig"
"22589",54610,"TBX18-AS1",-0.340654707,0.519692779,0.519692779,-0.340654707,"TBX18-AS1","Not Sig"
"22590",54611,"LINC01289",-0.340654707,0.519692779,0.519692779,-0.340654707,"LINC01289","Not Sig"
"22591",54614,"GTSCR1",-0.330543059,0.519692779,0.519692779,-0.330543059,"GTSCR1","Not Sig"
"22592",54615,"PCAT7",-0.313426278,0.519752759,0.519752759,-0.313426278,"PCAT7","Not Sig"
"22593",54619,"NEGR1-IT1",-0.32417301,0.519778978,0.519778978,-0.32417301,"NEGR1-IT1","Not Sig"
"22594",54620,"ALG12",0.307586306,0.519798358,0.519798358,0.307586306,"ALG12","Not Sig"
"22595",54621,"C1orf174",-0.302548305,0.51982739,0.51982739,-0.302548305,"C1orf174","Not Sig"
"22596",54622,"GPRIN1",-0.311583203,0.519863108,0.519863108,-0.311583203,"GPRIN1","Not Sig"
"22597",54624,"STRADA",-0.307708213,0.520182101,0.520182101,-0.307708213,"STRADA","Not Sig"
"22598",54626,"NCAPD2",0.310764801,0.520397795,0.520397795,0.310764801,"NCAPD2","Not Sig"
"22599",54630,"ZAR1",0.311302665,0.520398976,0.520398976,0.311302665,"ZAR1","Not Sig"
"22600",54633,"MKRN9P",0.333044361,0.520541504,0.520541504,0.333044361,"MKRN9P","Not Sig"
"22601",54634,"HIST1H2BH",-0.308746998,0.520700701,0.520700701,-0.308746998,"HIST1H2BH","Not Sig"
"22602",54637,"SCRN3",-0.307738482,0.520992861,0.520992861,-0.307738482,"SCRN3","Not Sig"
"22603",54639,"FAM149B1",0.313757171,0.521040397,0.521040397,0.313757171,"FAM149B1","Not Sig"
"22604",54643,"MIR8081",-0.343213417,0.521153579,0.521153579,-0.343213417,"MIR8081","Not Sig"
"22605",54644,"PCDHB2",-0.343213417,0.521153579,0.521153579,-0.343213417,"PCDHB2","Not Sig"
"22606",54645,"PTTG1",0.301148479,0.521188241,0.521188241,0.301148479,"PTTG1","Not Sig"
"22607",54647,"TATDN3",0.312496427,0.521264267,0.521264267,0.312496427,"TATDN3","Not Sig"
"22608",54654,"KRTAP20-2",0.373991379,0.521337442,0.521337442,0.373991379,"KRTAP20-2","Not Sig"
"22609",54655,"CHRNA6",-0.349369558,0.521337442,0.521337442,-0.349369558,"CHRNA6","Not Sig"
"22610",54656,"LINC01721",-0.349369558,0.521337442,0.521337442,-0.349369558,"LINC01721","Not Sig"
"22611",54658,"TOMM20L",-0.305491789,0.521358832,0.521358832,-0.305491789,"TOMM20L","Not Sig"
"22612",54659,"MICU1",0.305538509,0.521358832,0.521358832,0.305538509,"MICU1","Not Sig"
"22613",54660,"NUP54",0.302401676,0.521396147,0.521396147,0.302401676,"NUP54","Not Sig"
"22614",54661,"POFUT1",0.30802855,0.521490052,0.521490052,0.30802855,"POFUT1","Not Sig"
"22615",54663,"PRKAR2A",-0.310902235,0.52151125,0.52151125,-0.310902235,"PRKAR2A","Not Sig"
"22616",54668,"SEZ6L",-0.320499938,0.521614155,0.521614155,-0.320499938,"SEZ6L","Not Sig"
"22617",54674,"HIST2H2BC",-0.370591316,0.521712357,0.521712357,-0.370591316,"HIST2H2BC","Not Sig"
"22618",54675,"C1orf56",-0.314327561,0.521843533,0.521843533,-0.314327561,"C1orf56","Not Sig"
"22619",54676,"OR10T2",0.342160765,0.521921996,0.521921996,0.342160765,"OR10T2","Not Sig"
"22620",54678,"LGMN",0.305757503,0.522122003,0.522122003,0.305757503,"LGMN","Not Sig"
"22621",54682,"MIR542",-0.316874418,0.522343646,0.522343646,-0.316874418,"MIR542","Not Sig"
"22622",54683,"GNB1",0.306266082,0.522529308,0.522529308,0.306266082,"GNB1","Not Sig"
"22623",54687,"LINC00958",0.339065396,0.522737789,0.522737789,0.339065396,"LINC00958","Not Sig"
"22624",54688,"TAAR3P",-0.34600282,0.522737789,0.522737789,-0.34600282,"TAAR3P","Not Sig"
"22625",54689,"SMCP",0.351551266,0.522741347,0.522741347,0.351551266,"SMCP","Not Sig"
"22626",54694,"DERL3",-0.304613129,0.522885183,0.522885183,-0.304613129,"DERL3","Not Sig"
"22627",54700,"TRAF7",-0.305064174,0.522986308,0.522986308,-0.305064174,"TRAF7","Not Sig"
"22628",54702,"PLCB1-IT1",0.322975569,0.523074055,0.523074055,0.322975569,"PLCB1-IT1","Not Sig"
"22629",54703,"CHRM3-AS2",0.322975569,0.523074055,0.523074055,0.322975569,"CHRM3-AS2","Not Sig"
"22630",54704,"RBM7",0.305186395,0.523077275,0.523077275,0.305186395,"RBM7","Not Sig"
"22631",54708,"KCTD16",-0.298157535,0.523170309,0.523170309,-0.298157535,"KCTD16","Not Sig"
"22632",54709,"TESK1",0.297939584,0.523314769,0.523314769,0.297939584,"TESK1","Not Sig"
"22633",54712,"MTSS1",0.305485064,0.523411371,0.523411371,0.305485064,"MTSS1","Not Sig"
"22634",54727,"MIR764",-0.37365906,0.523708012,0.523708012,-0.37365906,"MIR764","Not Sig"
"22635",54728,"MIR1911",-0.37365906,0.523708012,0.523708012,-0.37365906,"MIR1911","Not Sig"
"22636",54729,"OR52M1",-0.354594964,0.523708012,0.523708012,-0.354594964,"OR52M1","Not Sig"
"22637",54730,"RNU105C",-0.37365906,0.523708012,0.523708012,-0.37365906,"RNU105C","Not Sig"
"22638",54731,"MACROD2-IT1",-0.37365906,0.523708012,0.523708012,-0.37365906,"MACROD2-IT1","Not Sig"
"22639",54732,"HSF2BP",0.321812036,0.523791062,0.523791062,0.321812036,"HSF2BP","Not Sig"
"22640",54733,"LOC102723385",0.306703816,0.523791274,0.523791274,0.306703816,"LOC102723385","Not Sig"
"22641",54737,"ZNF513",0.305719138,0.52379449,0.52379449,0.305719138,"ZNF513","Not Sig"
"22642",54738,"OVOS",0.463843778,0.52385214,0.52385214,0.463843778,"OVOS","Not Sig"
"22643",54739,"PCIF1",0.302200087,0.523893468,0.523893468,0.302200087,"PCIF1","Not Sig"
"22644",54740,"OPN4",-0.330491428,0.524392872,0.524392872,-0.330491428,"OPN4","Not Sig"
"22645",54745,"LINC02494",0.427940399,0.524551748,0.524551748,0.427940399,"LINC02494","Not Sig"
"22646",54746,"OR5AK2",0.427940399,0.524551748,0.524551748,0.427940399,"OR5AK2","Not Sig"
"22647",54748,"LINC02254",-0.311917549,0.524876594,0.524876594,-0.311917549,"LINC02254","Not Sig"
"22648",54754,"MICOS10P1",-0.343461256,0.524947437,0.524947437,-0.343461256,"MICOS10P1","Not Sig"
"22649",54760,"MIR3199-2",-0.302689438,0.525330055,0.525330055,-0.302689438,"MIR3199-2","Not Sig"
"22650",54761,"LINC01877",-0.320981445,0.525340728,0.525340728,-0.320981445,"LINC01877","Not Sig"
"22651",54762,"BAHD1",0.299965827,0.525358964,0.525358964,0.299965827,"BAHD1","Not Sig"
"22652",54764,"GINS1",0.309657658,0.52544907,0.52544907,0.309657658,"GINS1","Not Sig"
"22653",54766,"CENPBD1P1",0.301766054,0.525500548,0.525500548,0.301766054,"CENPBD1P1","Not Sig"
"22654",54767,"LOC101928283",0.359227045,0.525770396,0.525770396,0.359227045,"LOC101928283","Not Sig"
"22655",54768,"TSSK6",-0.316452004,0.525772744,0.525772744,-0.316452004,"TSSK6","Not Sig"
"22656",54770,"TFDP1",-0.308897394,0.526032711,0.526032711,-0.308897394,"TFDP1","Not Sig"
"22657",54771,"KHDC4",-0.312851255,0.52610677,0.52610677,-0.312851255,"KHDC4","Not Sig"
"22658",54775,"CACNA1B",-0.302832713,0.526157792,0.526157792,-0.302832713,"CACNA1B","Not Sig"
"22659",54778,"LOC101929229",-0.299985068,0.526215337,0.526215337,-0.299985068,"LOC101929229","Not Sig"
"22660",54779,"MBD6",0.298190256,0.526225861,0.526225861,0.298190256,"MBD6","Not Sig"
"22661",54781,"MIR660",0.34270094,0.526344895,0.526344895,0.34270094,"MIR660","Not Sig"
"22662",54782,"OR6M1",-0.38139572,0.526393862,0.526393862,-0.38139572,"OR6M1","Not Sig"
"22663",54783,"SLC22A5",0.305629032,0.526505142,0.526505142,0.305629032,"SLC22A5","Not Sig"
"22664",54785,"CTNNAL1",0.295579292,0.526645592,0.526645592,0.295579292,"CTNNAL1","Not Sig"
"22665",54787,"SFI1",-0.319572348,0.526693007,0.526693007,-0.319572348,"SFI1","Not Sig"
"22666",54788,"SPRYD4",-0.317333301,0.526838752,0.526838752,-0.317333301,"SPRYD4","Not Sig"
"22667",54789,"LINC01215",0.317507193,0.526965305,0.526965305,0.317507193,"LINC01215","Not Sig"
"22668",54792,"COPG1",-0.313559298,0.527076101,0.527076101,-0.313559298,"COPG1","Not Sig"
"22669",54793,"AMER3",-0.308178025,0.527103198,0.527103198,-0.308178025,"AMER3","Not Sig"
"22670",54794,"ZNF408",0.306281179,0.527103198,0.527103198,0.306281179,"ZNF408","Not Sig"
"22671",54797,"ZNF728",-0.421116898,0.527111572,0.527111572,-0.421116898,"ZNF728","Not Sig"
"22672",54798,"CYP4F35P",0.541655108,0.527111572,0.527111572,0.541655108,"CYP4F35P","Not Sig"
"22673",54803,"STK32A",-0.307327801,0.527156548,0.527156548,-0.307327801,"STK32A","Not Sig"
"22674",54808,"TSEN15",0.303559757,0.527210885,0.527210885,0.303559757,"TSEN15","Not Sig"
"22675",54814,"ORAI1",-0.299118783,0.527210885,0.527210885,-0.299118783,"ORAI1","Not Sig"
"22676",54816,"LMAN1",-0.296162446,0.527246533,0.527246533,-0.296162446,"LMAN1","Not Sig"
"22677",54817,"MGMT",-0.305779266,0.527252915,0.527252915,-0.305779266,"MGMT","Not Sig"
"22678",54818,"MYO10",0.295330922,0.527258692,0.527258692,0.295330922,"MYO10","Not Sig"
"22679",54820,"YIPF5",-0.295600414,0.527299812,0.527299812,-0.295600414,"YIPF5","Not Sig"
"22680",54828,"C11orf71",0.300338183,0.527381352,0.527381352,0.300338183,"C11orf71","Not Sig"
"22681",54833,"DAW1",0.299302677,0.527534935,0.527534935,0.299302677,"DAW1","Not Sig"
"22682",54844,"SNN",-0.303428709,0.527941992,0.527941992,-0.303428709,"SNN","Not Sig"
"22683",54845,"PARP16",-0.299195047,0.528002071,0.528002071,-0.299195047,"PARP16","Not Sig"
"22684",54848,"MTMR3",-0.316167748,0.528030683,0.528030683,-0.316167748,"MTMR3","Not Sig"
"22685",54849,"BHMT",-0.314299878,0.528090684,0.528090684,-0.314299878,"BHMT","Not Sig"
"22686",54850,"HERPUD1",0.299913084,0.528095955,0.528095955,0.299913084,"HERPUD1","Not Sig"
"22687",54853,"IQCH-AS1",0.307376054,0.528225103,0.528225103,0.307376054,"IQCH-AS1","Not Sig"
"22688",54854,"CNPY4",-0.308477582,0.528258874,0.528258874,-0.308477582,"CNPY4","Not Sig"
"22689",54856,"SRRM4",-0.306274964,0.528314873,0.528314873,-0.306274964,"SRRM4","Not Sig"
"22690",54857,"LINC00504",-0.33148467,0.528410327,0.528410327,-0.33148467,"LINC00504","Not Sig"
"22691",54858,"MIR320D2",0.355592749,0.528410327,0.528410327,0.355592749,"MIR320D2","Not Sig"
"22692",54859,"SNORD77B",-0.33148467,0.528410327,0.528410327,-0.33148467,"SNORD77B","Not Sig"
"22693",54861,"MIR10400",-0.30497448,0.528467514,0.528467514,-0.30497448,"MIR10400","Not Sig"
"22694",54862,"CHSY1",0.301104764,0.528467514,0.528467514,0.301104764,"CHSY1","Not Sig"
"22695",54863,"SCAANT1",0.298686966,0.528555762,0.528555762,0.298686966,"SCAANT1","Not Sig"
"22696",54865,"SEPTIN12",-0.326004644,0.528659357,0.528659357,-0.326004644,"SEPTIN12","Not Sig"
"22697",54873,"NOSTRIN",-0.321604195,0.528825359,0.528825359,-0.321604195,"NOSTRIN","Not Sig"
"22698",54877,"LOC112268117",-0.756364821,0.528880559,0.528880559,-0.756364821,"LOC112268117","Not Sig"
"22699",54878,"DEFB1",-0.317992894,0.528937826,0.528937826,-0.317992894,"DEFB1","Not Sig"
"22700",54885,"UBXN2A",-0.299455461,0.52898349,0.52898349,-0.299455461,"UBXN2A","Not Sig"
"22701",54887,"ZNF16",0.338246306,0.529014664,0.529014664,0.338246306,"ZNF16","Not Sig"
"22702",54889,"MIR5003",-0.31497592,0.529014664,0.529014664,-0.31497592,"MIR5003","Not Sig"
"22703",54890,"CYBRD1",0.301398655,0.529019829,0.529019829,0.301398655,"CYBRD1","Not Sig"
"22704",54892,"DOCK9-DT",0.295085976,0.529067074,0.529067074,0.295085976,"DOCK9-DT","Not Sig"
"22705",54893,"OR51E2",0.329108944,0.529067173,0.529067173,0.329108944,"OR51E2","Not Sig"
"22706",54894,"C19orf48",0.30352355,0.52907735,0.52907735,0.30352355,"C19orf48","Not Sig"
"22707",54895,"ACBD3",0.306604989,0.529108685,0.529108685,0.306604989,"ACBD3","Not Sig"
"22708",54896,"PIK3IP1",-0.3057098,0.529123932,0.529123932,-0.3057098,"PIK3IP1","Not Sig"
"22709",54897,"TMED2",-0.310305037,0.529148871,0.529148871,-0.310305037,"TMED2","Not Sig"
"22710",54899,"MYH1",0.413619067,0.529461458,0.529461458,0.413619067,"MYH1","Not Sig"
"22711",54900,"ATAD2",0.299015244,0.529672579,0.529672579,0.299015244,"ATAD2","Not Sig"
"22712",54903,"BMP7",-0.304279889,0.529863831,0.529863831,-0.304279889,"BMP7","Not Sig"
"22713",54907,"CSRNP1",0.310591663,0.529977729,0.529977729,0.310591663,"CSRNP1","Not Sig"
"22714",54908,"SUZ12P1",-0.311549693,0.529977729,0.529977729,-0.311549693,"SUZ12P1","Not Sig"
"22715",54909,"PGAM5",0.310591663,0.529977729,0.529977729,0.310591663,"PGAM5","Not Sig"
"22716",54915,"CLEC2L",-0.308307434,0.530019976,0.530019976,-0.308307434,"CLEC2L","Not Sig"
"22717",54917,"FCRL5",-0.371339422,0.530199693,0.530199693,-0.371339422,"FCRL5","Not Sig"
"22718",54918,"OMG",-0.371339422,0.530199693,0.530199693,-0.371339422,"OMG","Not Sig"
"22719",54919,"LINC01479",-0.371339422,0.530199693,0.530199693,-0.371339422,"LINC01479","Not Sig"
"22720",54922,"CYP4Z1",0.499529718,0.530346384,0.530346384,0.499529718,"CYP4Z1","Not Sig"
"22721",54923,"PSG11",-0.455201391,0.530346384,0.530346384,-0.455201391,"PSG11","Not Sig"
"22722",54924,"UBE2MP1",-0.455201391,0.530346384,0.530346384,-0.455201391,"UBE2MP1","Not Sig"
"22723",54925,"PAGE2B",-0.518830654,0.530346384,0.530346384,-0.518830654,"PAGE2B","Not Sig"
"22724",54927,"ZNF177",-0.518830654,0.530346384,0.530346384,-0.518830654,"ZNF177","Not Sig"
"22725",54935,"AHSP",-0.321677065,0.530575019,0.530575019,-0.321677065,"AHSP","Not Sig"
"22726",54936,"CUL7",-0.303800636,0.530582283,0.530582283,-0.303800636,"CUL7","Not Sig"
"22727",54938,"DUSP5",0.293237318,0.530625014,0.530625014,0.293237318,"DUSP5","Not Sig"
"22728",54940,"COQ7",0.303502642,0.530644449,0.530644449,0.303502642,"COQ7","Not Sig"
"22729",54948,"LINC00460",-0.347919678,0.530685943,0.530685943,-0.347919678,"LINC00460","Not Sig"
"22730",54949,"HPYR1",-0.347919678,0.530685943,0.530685943,-0.347919678,"HPYR1","Not Sig"
"22731",54951,"BMP1",-0.300785951,0.530686587,0.530686587,-0.300785951,"BMP1","Not Sig"
"22732",54956,"DDO",0.347073661,0.530723777,0.530723777,0.347073661,"DDO","Not Sig"
"22733",54959,"MIR599",0.347073661,0.530723777,0.530723777,0.347073661,"MIR599","Not Sig"
"22734",54960,"TUSC7",-0.334171709,0.530723777,0.530723777,-0.334171709,"TUSC7","Not Sig"
"22735",54967,"LINC01555",-0.340254348,0.53073168,0.53073168,-0.340254348,"LINC01555","Not Sig"
"22736",54971,"RNF214",-0.300583977,0.530976181,0.530976181,-0.300583977,"RNF214","Not Sig"
"22737",54973,"SNX1",-0.301206395,0.531044094,0.531044094,-0.301206395,"SNX1","Not Sig"
"22738",54974,"FSBP",0.303522277,0.531044094,0.531044094,0.303522277,"FSBP","Not Sig"
"22739",54977,"GPAT3",0.301226499,0.531267239,0.531267239,0.301226499,"GPAT3","Not Sig"
"22740",54979,"PINX1",-0.295279425,0.531306402,0.531306402,-0.295279425,"PINX1","Not Sig"
"22741",54980,"IGDCC4",-0.295799666,0.531433476,0.531433476,-0.295799666,"IGDCC4","Not Sig"
"22742",54990,"KMO",-0.312814381,0.531566022,0.531566022,-0.312814381,"KMO","Not Sig"
"22743",54994,"SCRT1",0.298817379,0.531638928,0.531638928,0.298817379,"SCRT1","Not Sig"
"22744",54995,"RHEB",0.295117161,0.531662876,0.531662876,0.295117161,"RHEB","Not Sig"
"22745",55003,"USP32P1",0.650923735,0.532459529,0.532459529,0.650923735,"USP32P1","Not Sig"
"22746",55004,"TUBB8P12",-0.597846718,0.532459529,0.532459529,-0.597846718,"TUBB8P12","Not Sig"
"22747",55008,"RBM19",-0.303340987,0.532708984,0.532708984,-0.303340987,"RBM19","Not Sig"
"22748",55011,"LINC01410",0.295842675,0.532729558,0.532729558,0.295842675,"LINC01410","Not Sig"
"22749",55012,"SFTPA1",-0.336617655,0.532788902,0.532788902,-0.336617655,"SFTPA1","Not Sig"
"22750",55016,"ADIPOR1",-0.30084589,0.532927408,0.532927408,-0.30084589,"ADIPOR1","Not Sig"
"22751",55017,"LINC01363",0.344373023,0.533004277,0.533004277,0.344373023,"LINC01363","Not Sig"
"22752",55018,"DHX34",-0.311524566,0.533064587,0.533064587,-0.311524566,"DHX34","Not Sig"
"22753",55019,"LOC286059",-0.306420875,0.533064587,0.533064587,-0.306420875,"LOC286059","Not Sig"
"22754",55020,"MAPK8IP3",-0.305989144,0.533152716,0.533152716,-0.305989144,"MAPK8IP3","Not Sig"
"22755",55021,"WIZ",-0.313083787,0.533260902,0.533260902,-0.313083787,"WIZ","Not Sig"
"22756",55023,"COPS7A",0.298433797,0.533352784,0.533352784,0.298433797,"COPS7A","Not Sig"
"22757",55024,"FARSB",0.293673081,0.533402249,0.533402249,0.293673081,"FARSB","Not Sig"
"22758",55026,"BAP1",-0.294757145,0.533442498,0.533442498,-0.294757145,"BAP1","Not Sig"
"22759",55028,"RPS6KC1",0.298670563,0.533740364,0.533740364,0.298670563,"RPS6KC1","Not Sig"
"22760",55051,"MIS12",-0.296086692,0.533740364,0.533740364,-0.296086692,"MIS12","Not Sig"
"22761",55064,"TBCD",-0.29741734,0.533821182,0.533821182,-0.29741734,"TBCD","Not Sig"
"22762",55065,"PRMT7",-0.305436713,0.533854541,0.533854541,-0.305436713,"PRMT7","Not Sig"
"22763",55068,"SLC7A6OS",-0.305436713,0.533854541,0.533854541,-0.305436713,"SLC7A6OS","Not Sig"
"22764",55073,"TASOR2",0.295135695,0.533880846,0.533880846,0.295135695,"TASOR2","Not Sig"
"22765",55081,"GPAA1",-0.310700452,0.533918938,0.533918938,-0.310700452,"GPAA1","Not Sig"
"22766",55118,"CKB",0.297580736,0.534303793,0.534303793,0.297580736,"CKB","Not Sig"
"22767",55119,"CIR1",-0.300207675,0.534325426,0.534325426,-0.300207675,"CIR1","Not Sig"
"22768",55120,"RAI1",0.298017014,0.534369155,0.534369155,0.298017014,"RAI1","Not Sig"
"22769",55121,"OR10Z1",-0.313802433,0.534407589,0.534407589,-0.313802433,"OR10Z1","Not Sig"
"22770",55122,"TAF6",-0.304035876,0.534485685,0.534485685,-0.304035876,"TAF6","Not Sig"
"22771",55132,"RPS27A",0.291407445,0.534561443,0.534561443,0.291407445,"RPS27A","Not Sig"
"22772",55133,"METTL5",0.298954642,0.534571592,0.534571592,0.298954642,"METTL5","Not Sig"
"22773",55136,"USP3",-0.294719968,0.534682469,0.534682469,-0.294719968,"USP3","Not Sig"
"22774",55138,"CREBRF",-0.290171765,0.534702101,0.534702101,-0.290171765,"CREBRF","Not Sig"
"22775",55144,"TACR1",0.303513242,0.53474532,0.53474532,0.303513242,"TACR1","Not Sig"
"22776",55146,"ST8SIA2",-0.294841459,0.534830644,0.534830644,-0.294841459,"ST8SIA2","Not Sig"
"22777",55147,"MIR31HG",0.289757116,0.534854137,0.534854137,0.289757116,"MIR31HG","Not Sig"
"22778",55161,"HIST3H2BB",0.29639434,0.535068166,0.535068166,0.29639434,"HIST3H2BB","Not Sig"
"22779",55162,"PGD",0.292034825,0.535367934,0.535367934,0.292034825,"PGD","Not Sig"
"22780",55165,"SNHG29",0.295414127,0.535410497,0.535410497,0.295414127,"SNHG29","Not Sig"
"22781",55197,"KIAA0355",0.300202745,0.53541198,0.53541198,0.300202745,"KIAA0355","Not Sig"
"22782",55199,"VPS45",0.30692261,0.535667674,0.535667674,0.30692261,"VPS45","Not Sig"
"22783",55200,"SYP-AS1",0.298461214,0.535770289,0.535770289,0.298461214,"SYP-AS1","Not Sig"
"22784",55201,"TBX3",0.291502669,0.53592436,0.53592436,0.291502669,"TBX3","Not Sig"
"22785",55204,"OR12D2",-0.392158735,0.536094799,0.536094799,-0.392158735,"OR12D2","Not Sig"
"22786",55205,"LINC00226",-0.392158735,0.536094799,0.536094799,-0.392158735,"LINC00226","Not Sig"
"22787",55206,"PDHB",-0.292238398,0.536220037,0.536220037,-0.292238398,"PDHB","Not Sig"
"22788",55210,"NFIA-AS2",0.318841508,0.536347247,0.536347247,0.318841508,"NFIA-AS2","Not Sig"
"22789",55212,"CCDC192",0.307894445,0.536478654,0.536478654,0.307894445,"CCDC192","Not Sig"
"22790",55214,"RASL11A",0.298769011,0.53651679,0.53651679,0.298769011,"RASL11A","Not Sig"
"22791",55215,"OR2T1",0.361800749,0.536528122,0.536528122,0.361800749,"OR2T1","Not Sig"
"22792",55216,"OR4K17",0.361800749,0.536528122,0.536528122,0.361800749,"OR4K17","Not Sig"
"22793",55218,"BABAM2",0.291970587,0.536958207,0.536958207,0.291970587,"BABAM2","Not Sig"
"22794",55219,"LOC105369632",-0.297224112,0.536959836,0.536959836,-0.297224112,"LOC105369632","Not Sig"
"22795",55228,"SETSIP",-0.345584736,0.536978256,0.536978256,-0.345584736,"SETSIP","Not Sig"
"22796",55229,"MIR553",-0.345584736,0.536978256,0.536978256,-0.345584736,"MIR553","Not Sig"
"22797",55231,"SLC22A24",-0.391145024,0.537113175,0.537113175,-0.391145024,"SLC22A24","Not Sig"
"22798",55233,"HECTD3",-0.297127826,0.537217332,0.537217332,-0.297127826,"HECTD3","Not Sig"
"22799",55234,"PPIA",0.291763409,0.537220096,0.537220096,0.291763409,"PPIA","Not Sig"
"22800",55239,"NIP7",-0.300108732,0.537256643,0.537256643,-0.300108732,"NIP7","Not Sig"
"22801",55243,"MINK1",0.30728716,0.53729206,0.53729206,0.30728716,"MINK1","Not Sig"
"22802",55248,"HP1BP3",0.290979911,0.537470198,0.537470198,0.290979911,"HP1BP3","Not Sig"
"22803",55250,"LOC100422212",-0.330620913,0.537515822,0.537515822,-0.330620913,"LOC100422212","Not Sig"
"22804",55252,"EZHIP",-0.330620913,0.537515822,0.537515822,-0.330620913,"EZHIP","Not Sig"
"22805",55253,"HMGCS2",-0.318040338,0.537515822,0.537515822,-0.318040338,"HMGCS2","Not Sig"
"22806",55255,"PRCC",0.29097442,0.537528826,0.537528826,0.29097442,"PRCC","Not Sig"
"22807",55256,"TAOK2",0.294695591,0.537598819,0.537598819,0.294695591,"TAOK2","Not Sig"
"22808",55260,"PEX26",0.303487876,0.537616457,0.537616457,0.303487876,"PEX26","Not Sig"
"22809",55262,"LOC101927829",0.307469384,0.537669621,0.537669621,0.307469384,"LOC101927829","Not Sig"
"22810",55263,"SRBD1",-0.298167234,0.537757849,0.537757849,-0.298167234,"SRBD1","Not Sig"
"22811",55265,"TMEM272",-0.306869452,0.537772901,0.537772901,-0.306869452,"TMEM272","Not Sig"
"22812",55268,"ATG7",0.292918955,0.537775295,0.537775295,0.292918955,"ATG7","Not Sig"
"22813",55278,"TAGLN2",-0.290248639,0.537860989,0.537860989,-0.290248639,"TAGLN2","Not Sig"
"22814",55279,"N4BP3",-0.299149108,0.537898141,0.537898141,-0.299149108,"N4BP3","Not Sig"
"22815",55280,"GPR19",-0.303892895,0.53798515,0.53798515,-0.303892895,"GPR19","Not Sig"
"22816",55283,"LOC101928000",-0.306777265,0.538081548,0.538081548,-0.306777265,"LOC101928000","Not Sig"
"22817",55286,"BTC",-0.291121375,0.538089328,0.538089328,-0.291121375,"BTC","Not Sig"
"22818",55288,"GDF9",0.289743867,0.538134234,0.538134234,0.289743867,"GDF9","Not Sig"
"22819",55290,"MIIP",-0.296589524,0.538164769,0.538164769,-0.296589524,"MIIP","Not Sig"
"22820",55292,"MIR4466",0.291994945,0.538213673,0.538213673,0.291994945,"MIR4466","Not Sig"
